,plane,car,bird,cat,deer,dog,frog,horse,ship,truck
plane,73,1,2,2,7,3,0,0,12,3
car,3,70,1,1,0,0,3,1,3,7
bird,8,0,49,7,13,11,7,3,2,0
cat,2,1,5,48,16,14,7,5,3,2
deer,4,2,6,4,58,3,4,7,1,1
dog,0,2,4,17,5,43,2,13,0,0
frog,1,1,7,9,5,6,81,0,1,1
horse,2,1,0,3,10,7,0,75,1,3
ship,13,4,1,2,1,2,2,0,79,2
truck,6,12,1,5,2,1,3,3,7,69
