,plane,car,bird,cat,deer,dog,frog,horse,ship,truck
plane,60,6,2,2,3,2,3,1,19,5
car,0,68,0,0,0,1,2,4,7,7
bird,10,1,48,6,7,12,10,3,3,0
cat,1,3,7,34,10,22,15,6,0,5
deer,4,1,9,6,42,9,4,11,3,1
dog,0,0,6,10,3,51,3,13,0,0
frog,0,0,5,6,3,6,90,1,0,1
horse,0,0,2,2,5,11,1,77,1,3
ship,7,4,1,4,0,0,0,0,87,3
truck,5,7,2,3,2,4,4,4,8,70
