,plane,car,bird,cat,deer,dog,frog,horse,ship,truck
plane,62,0,5,5,3,2,3,3,12,8
car,6,64,0,1,2,0,1,0,7,8
bird,8,1,52,10,5,12,7,2,3,0
cat,2,0,9,61,3,15,6,2,2,3
deer,6,0,8,16,39,9,6,4,0,2
dog,2,0,3,30,3,38,1,9,0,0
frog,0,0,2,12,2,5,90,0,0,1
horse,4,0,1,10,2,5,2,75,2,1
ship,9,2,0,1,1,0,1,1,87,4
truck,5,6,3,1,0,0,5,1,5,83
