,plane,car,bird,cat,deer,dog,frog,horse,ship,truck
plane,60,1,4,3,3,3,3,3,16,7
car,6,58,2,0,0,0,1,0,8,14
bird,12,2,39,9,13,8,8,6,1,2
cat,4,1,9,41,11,16,11,3,3,4
deer,4,1,17,4,37,10,5,7,2,3
dog,0,0,3,19,8,42,2,11,1,0
frog,2,2,5,5,5,5,84,0,3,1
horse,2,1,1,5,6,5,0,77,2,3
ship,18,4,0,2,1,0,1,2,73,5
truck,5,10,1,0,0,1,1,3,8,80
