,plane,car,bird,cat,deer,dog,frog,horse,ship,truck
plane,60,1,12,3,2,2,2,2,11,8
car,3,67,1,0,0,1,1,0,4,12
bird,6,2,51,7,9,13,8,3,1,0
cat,0,1,10,26,9,31,13,7,3,3
deer,5,0,14,2,31,12,9,13,2,2
dog,0,2,8,8,4,53,3,8,0,0
frog,0,1,4,8,6,10,81,0,1,1
horse,2,0,4,5,7,16,1,63,0,4
ship,11,10,4,5,0,1,1,1,71,2
truck,5,16,1,4,0,2,4,2,12,63
