,plane,car,bird,cat,deer,dog,frog,horse,ship,truck
plane,64,5,9,4,2,0,2,1,8,8
car,0,66,1,1,1,1,3,1,6,9
bird,15,3,41,13,8,6,7,2,2,3
cat,3,1,7,56,8,15,4,5,4,0
deer,5,1,14,12,37,4,4,10,1,2
dog,0,0,8,27,4,29,3,11,1,3
frog,2,0,2,11,6,3,81,2,1,4
horse,5,2,5,9,6,6,1,64,1,3
ship,20,11,1,1,0,0,0,0,67,6
truck,2,23,0,2,0,0,1,3,6,72
