,plane,car,bird,cat,deer,dog,frog,horse,ship,truck
plane,52,4,7,7,5,0,5,4,15,4
car,4,54,3,5,1,1,2,2,2,15
bird,6,1,38,15,14,7,10,3,5,1
cat,4,2,4,53,7,8,15,5,2,3
deer,2,0,7,12,47,4,9,5,2,2
dog,1,1,5,26,4,32,3,14,0,0
frog,3,0,6,7,2,2,88,2,1,1
horse,0,0,2,16,3,7,2,70,1,1
ship,15,4,3,1,1,0,4,0,73,5
truck,4,7,3,5,3,2,2,4,7,72
