,plane,car,bird,cat,deer,dog,frog,horse,ship,truck
plane,70,4,6,1,5,2,3,0,7,5
car,3,72,0,0,1,0,2,0,2,9
bird,6,1,47,9,16,9,4,3,2,3
cat,1,3,9,45,17,13,4,4,2,5
deer,2,0,7,6,63,2,3,4,1,2
dog,0,0,13,23,6,33,4,6,1,0
frog,0,3,5,6,12,4,78,0,1,3
horse,1,3,3,4,14,6,1,69,0,1
ship,12,15,1,2,3,1,1,2,62,7
truck,5,8,1,1,1,0,0,1,2,90
