,plane,car,bird,cat,deer,dog,frog,horse,ship,truck
plane,58,1,8,5,4,1,2,3,17,4
car,2,61,0,1,1,0,2,1,6,15
bird,6,1,50,13,10,10,7,2,1,0
cat,3,3,5,44,14,19,6,3,3,3
deer,6,1,6,4,49,10,2,9,3,0
dog,2,0,4,21,5,43,1,8,2,0
frog,1,2,5,17,11,4,69,0,1,2
horse,0,1,1,6,9,9,0,70,3,3
ship,9,7,0,2,1,0,1,0,84,2
truck,2,14,2,2,1,1,0,0,6,81
