,plane,car,bird,cat,deer,dog,frog,horse,ship,truck
plane,55,6,9,7,4,0,1,2,13,6
car,2,72,2,1,1,0,0,1,2,8
bird,4,0,59,11,9,3,4,8,2,0
cat,2,1,3,60,5,17,2,8,1,4
deer,1,0,15,9,45,4,3,9,2,2
dog,1,0,3,26,3,38,4,10,0,1
frog,0,1,11,10,5,2,81,0,0,2
horse,2,3,0,12,5,4,0,74,1,1
ship,14,5,2,3,0,0,0,1,77,4
truck,4,8,4,2,0,0,1,1,4,85
