,plane,car,bird,cat,deer,dog,frog,horse,ship,truck
plane,61,2,7,6,3,1,3,3,10,7
car,6,56,1,1,2,1,0,1,6,15
bird,8,1,40,8,12,6,15,5,2,3
cat,4,2,11,45,8,11,5,9,3,5
deer,7,1,7,9,39,4,12,9,1,1
dog,0,0,9,19,6,32,6,13,0,1
frog,2,0,2,7,11,4,82,0,1,3
horse,4,1,0,6,9,9,3,65,2,3
ship,21,3,0,3,1,1,4,1,68,4
truck,3,10,0,3,1,3,2,2,4,81
