,plane,car,bird,cat,deer,dog,frog,horse,ship,truck
plane,73,9,3,4,2,1,0,1,6,4
car,2,73,1,0,1,0,0,1,1,10
bird,10,3,42,8,10,10,10,4,1,2
cat,5,3,3,40,6,19,12,6,3,6
deer,3,0,8,7,46,4,8,10,1,3
dog,1,0,2,25,5,39,3,7,0,4
frog,1,0,1,6,6,5,88,1,1,3
horse,3,2,1,5,2,5,0,81,0,3
ship,15,11,2,1,0,0,0,0,73,4
truck,5,10,2,3,0,0,0,1,3,85
