,plane,car,bird,cat,deer,dog,frog,horse,ship,truck
plane,63,3,4,1,1,2,4,5,16,4
car,3,67,3,2,2,1,0,0,5,6
bird,12,1,47,8,13,9,6,2,1,1
cat,3,0,9,45,10,20,8,5,3,0
deer,7,0,14,7,41,5,5,7,2,2
dog,1,0,7,18,6,46,2,5,1,0
frog,2,2,1,13,8,7,78,0,0,1
horse,1,1,3,5,13,7,2,68,1,1
ship,5,6,1,1,1,4,0,1,85,2
truck,5,8,1,5,2,0,2,3,6,77
