,plane,car,bird,cat,deer,dog,frog,horse,ship,truck
plane,63,3,2,4,4,2,2,3,12,8
car,3,65,0,3,0,0,1,0,2,15
bird,14,1,35,15,8,10,8,4,2,3
cat,7,1,9,38,16,12,5,5,3,7
deer,4,0,9,11,51,3,6,6,0,0
dog,2,0,4,24,4,37,5,8,0,2
frog,0,1,2,4,8,2,88,1,2,4
horse,1,3,1,9,12,2,3,65,1,5
ship,18,8,1,3,1,1,1,1,68,4
truck,6,12,1,4,1,0,0,2,7,76
