,plane,car,bird,cat,deer,dog,frog,horse,ship,truck
plane,66,2,3,2,0,2,2,0,19,7
car,3,69,2,0,0,0,1,0,3,11
bird,10,1,45,9,7,15,7,4,1,1
cat,1,0,13,46,8,18,5,3,4,5
deer,6,3,7,9,41,7,4,7,3,3
dog,0,0,6,19,4,44,1,10,0,2
frog,1,2,7,10,2,2,85,0,1,2
horse,4,2,1,5,5,7,2,70,3,3
ship,5,4,1,2,2,0,1,0,86,5
truck,6,13,1,5,0,0,1,2,6,75
