,plane,car,bird,cat,deer,dog,frog,horse,ship,truck
plane,61,2,2,5,4,2,3,2,10,12
car,1,64,1,1,0,0,1,3,6,12
bird,10,2,41,10,18,3,6,5,5,0
cat,2,1,10,45,9,10,8,8,7,3
deer,3,1,7,12,40,3,13,8,2,1
dog,0,0,8,29,6,28,7,8,0,0
frog,2,0,2,15,11,3,78,0,1,0
horse,0,0,6,14,3,4,4,68,1,2
ship,11,6,1,6,2,0,5,1,70,4
truck,2,10,2,2,1,1,3,4,8,76
