,plane,car,bird,cat,deer,dog,frog,horse,ship,truck
plane,63,4,5,5,7,3,2,2,9,3
car,3,73,0,0,0,1,1,0,2,9
bird,7,1,51,9,11,4,5,5,4,3
cat,1,3,8,48,5,16,8,6,2,6
deer,2,1,6,12,44,3,4,15,1,2
dog,1,1,7,18,7,40,2,8,0,2
frog,0,2,5,12,5,4,82,2,0,0
horse,3,2,3,7,5,12,2,67,1,0
ship,10,9,0,1,1,0,0,0,81,4
truck,3,12,1,4,1,0,2,4,8,74
