,plane,car,bird,cat,deer,dog,frog,horse,ship,truck
plane,54,4,9,4,1,1,3,5,11,11
car,3,64,2,0,1,2,2,0,3,12
bird,10,1,55,8,4,9,7,2,2,2
cat,5,2,8,45,4,21,12,5,1,0
deer,1,2,19,12,33,4,7,9,0,3
dog,0,0,8,20,1,45,6,6,0,0
frog,0,0,9,6,3,4,86,2,0,2
horse,1,1,8,6,3,11,0,71,1,0
ship,7,3,0,5,1,0,1,1,82,6
truck,2,10,1,2,0,0,2,2,4,86
