,plane,car,bird,cat,deer,dog,frog,horse,ship,truck
plane,50,7,5,5,4,2,3,2,23,2
car,1,73,0,2,1,0,1,2,8,1
bird,4,1,45,14,14,6,9,5,2,0
cat,2,5,5,47,10,17,7,6,3,1
deer,2,1,7,12,39,4,5,18,2,0
dog,0,0,6,29,6,26,3,15,0,1
frog,0,0,3,15,7,4,77,4,0,2
horse,0,1,1,7,5,3,1,82,1,1
ship,18,3,1,2,0,0,1,0,78,3
truck,7,17,2,3,0,1,2,3,5,69
