,plane,car,bird,cat,deer,dog,frog,horse,ship,truck
plane,60,3,7,8,3,1,1,4,11,5
car,7,62,2,3,0,1,0,1,3,10
bird,5,1,43,16,10,6,7,6,4,2
cat,3,3,4,49,10,17,7,7,1,2
deer,4,1,9,11,36,7,7,13,0,2
dog,0,0,7,16,8,40,2,12,0,1
frog,1,0,7,8,9,10,75,2,0,0
horse,3,1,3,4,6,5,1,74,3,2
ship,18,4,1,5,0,0,2,0,70,6
truck,5,11,2,11,1,2,1,1,6,69
