,plane,car,bird,cat,deer,dog,frog,horse,ship,truck
plane,56,0,6,5,2,3,2,0,18,11
car,6,59,3,0,2,2,2,0,4,11
bird,5,0,43,10,11,16,10,0,4,1
cat,2,1,7,44,12,24,6,2,2,3
deer,5,0,13,7,49,7,6,3,0,0
dog,0,0,7,21,5,48,2,3,0,0
frog,0,0,4,4,7,5,92,0,0,0
horse,2,0,1,4,10,17,0,64,2,2
ship,8,3,1,2,0,0,1,0,85,6
truck,6,9,1,1,0,1,1,2,6,82
