,plane,car,bird,cat,deer,dog,frog,horse,ship,truck
plane,50,2,20,3,5,2,1,2,15,3
car,1,66,2,1,1,1,1,0,5,11
bird,2,1,57,11,11,7,4,2,4,1
cat,1,0,9,41,23,17,5,4,2,1
deer,3,2,14,6,44,6,6,6,2,1
dog,0,0,8,23,5,39,3,7,1,0
frog,0,0,11,14,8,4,72,0,0,3
horse,0,0,9,4,10,2,1,71,3,2
ship,7,4,0,2,1,2,2,0,87,1
truck,3,11,5,3,0,0,4,2,7,74
