,plane,car,bird,cat,deer,dog,frog,horse,ship,truck
plane,70,0,3,3,3,3,2,1,14,4
car,9,60,0,1,2,1,0,1,5,10
bird,17,1,46,7,8,7,7,5,1,1
cat,5,1,8,39,10,16,13,6,3,2
deer,7,0,4,6,47,4,5,14,3,0
dog,1,0,5,21,6,39,6,8,0,0
frog,3,1,6,7,8,3,81,1,2,0
horse,2,0,2,3,9,6,3,77,0,0
ship,17,4,0,1,0,1,1,0,78,4
truck,10,9,3,2,1,1,2,2,10,69
