,plane,car,bird,cat,deer,dog,frog,horse,ship,truck
plane,63,3,7,3,2,1,5,0,8,11
car,0,63,0,1,1,1,0,1,4,18
bird,10,1,50,9,4,12,9,3,1,1
cat,1,3,5,38,12,22,11,7,0,4
deer,2,1,14,6,43,6,10,7,1,0
dog,0,0,8,13,6,45,4,9,0,1
frog,0,1,7,7,1,4,89,1,0,2
horse,1,0,0,7,4,6,2,76,1,5
ship,16,5,0,2,0,1,1,2,76,3
truck,2,6,2,2,0,1,1,3,4,88
