,plane,car,bird,cat,deer,dog,frog,horse,ship,truck
plane,67,2,5,4,6,0,2,2,10,5
car,4,55,2,2,2,0,1,0,1,22
bird,11,2,46,17,12,3,2,3,4,0
cat,3,1,11,57,8,5,3,9,3,3
deer,2,0,14,8,54,1,4,4,2,1
dog,1,0,12,34,8,18,2,9,1,1
frog,1,2,5,12,7,0,82,2,1,0
horse,1,0,3,11,8,0,1,75,1,2
ship,17,3,0,3,2,0,1,2,74,4
truck,2,6,1,2,1,2,1,2,5,87
