,plane,car,bird,cat,deer,dog,frog,horse,ship,truck
plane,74,3,1,4,2,2,2,0,10,5
car,6,64,0,2,0,2,0,1,5,9
bird,12,2,54,6,11,7,4,2,1,1
cat,5,0,5,47,10,20,7,7,0,2
deer,7,0,11,6,54,5,1,5,1,0
dog,0,1,7,21,6,45,0,6,0,0
frog,2,0,5,7,8,6,84,0,0,0
horse,1,1,3,4,6,6,1,80,0,0
ship,11,3,2,3,0,1,1,0,83,2
truck,9,10,3,2,1,0,3,5,7,69
