,plane,car,bird,cat,deer,dog,frog,horse,ship,truck
plane,69,1,2,3,1,1,2,1,13,10
car,3,64,0,0,1,1,3,2,2,13
bird,10,1,36,12,11,10,10,7,1,2
cat,2,3,2,53,7,19,7,6,1,3
deer,4,0,6,9,44,6,7,10,1,3
dog,0,0,3,25,3,43,2,9,0,1
frog,0,0,3,9,8,5,86,0,1,0
horse,1,0,0,7,4,7,1,77,1,4
ship,13,3,2,2,0,0,0,0,83,3
truck,3,9,1,4,0,1,1,1,8,81
