,plane,car,bird,cat,deer,dog,frog,horse,ship,truck
plane,74,1,5,5,3,3,2,2,6,2
car,3,64,2,3,0,0,3,1,4,9
bird,9,2,53,6,10,11,6,1,1,1
cat,3,1,5,55,3,18,6,9,1,2
deer,2,0,9,12,41,4,7,12,2,1
dog,1,0,9,18,2,44,1,10,0,1
frog,0,1,3,11,4,5,87,0,1,0
horse,1,1,1,5,6,5,1,79,1,2
ship,14,6,0,6,1,0,0,0,74,5
truck,8,17,0,2,0,0,3,2,8,69
