,plane,car,bird,cat,deer,dog,frog,horse,ship,truck
plane,55,2,12,5,3,0,1,1,19,5
car,6,68,2,0,1,1,1,0,2,8
bird,5,1,67,11,6,4,3,1,1,1
cat,1,3,21,48,8,10,3,5,2,2
deer,2,1,17,8,46,4,2,6,3,1
dog,0,1,9,25,5,36,3,7,0,0
frog,3,0,16,10,2,3,76,1,0,1
horse,0,1,4,4,11,7,0,70,0,5
ship,8,6,2,4,2,0,1,0,80,3
truck,5,12,1,4,2,1,2,2,5,75
