,plane,car,bird,cat,deer,dog,frog,horse,ship,truck
plane,64,1,6,1,0,4,4,0,18,5
car,3,69,0,1,1,0,0,1,7,7
bird,5,2,50,8,14,12,3,3,2,1
cat,3,2,3,36,11,26,4,11,3,4
deer,4,0,7,4,52,8,1,11,2,1
dog,0,0,5,12,2,53,1,12,0,1
frog,0,0,6,15,9,4,73,3,1,1
horse,2,1,0,5,7,13,1,69,1,3
ship,15,5,3,2,0,1,1,0,77,2
truck,6,17,2,1,1,0,0,2,6,74
