,plane,car,bird,cat,deer,dog,frog,horse,ship,truck
plane,65,0,6,4,3,3,3,2,11,6
car,2,62,4,1,0,1,1,0,3,15
bird,5,1,59,10,10,8,3,1,2,1
cat,1,1,15,56,9,11,4,1,0,5
deer,3,0,14,6,43,6,3,12,1,2
dog,1,2,9,28,4,34,0,6,0,2
frog,0,0,10,8,7,7,75,2,0,3
horse,3,0,5,8,4,5,1,71,0,5
ship,14,6,3,0,0,1,0,0,78,4
truck,4,8,4,2,0,2,0,3,8,78
