,plane,car,bird,cat,deer,dog,frog,horse,ship,truck
plane,51,1,9,2,4,1,2,0,25,8
car,3,64,0,4,0,1,3,0,5,9
bird,13,0,52,6,9,4,9,5,2,0
cat,5,3,7,42,8,16,9,10,2,1
deer,6,0,9,7,47,8,6,7,0,0
dog,2,0,10,13,8,35,1,15,2,0
frog,0,0,10,7,7,4,83,1,0,0
horse,0,0,3,8,13,3,1,72,1,1
ship,9,4,3,2,0,3,0,0,84,1
truck,7,8,4,2,2,0,0,4,7,75
