,plane,car,bird,cat,deer,dog,frog,horse,ship,truck
plane,55,7,5,3,3,1,2,1,19,7
car,1,73,0,0,2,0,1,1,4,7
bird,7,2,38,16,17,4,5,5,5,1
cat,2,3,7,52,9,10,3,9,3,5
deer,2,3,8,12,44,4,3,10,2,2
dog,0,1,8,25,10,27,1,9,2,3
frog,1,1,8,14,14,2,61,5,1,5
horse,0,0,1,11,8,3,1,73,1,4
ship,11,8,1,1,0,1,0,0,80,4
truck,2,16,1,3,0,0,1,2,7,77
