,plane,car,bird,cat,deer,dog,frog,horse,ship,truck
plane,73,0,8,0,3,0,2,4,10,3
car,7,66,0,0,2,0,2,0,7,5
bird,9,1,58,6,10,5,8,1,1,1
cat,6,1,17,38,5,6,13,11,3,3
deer,6,0,16,6,43,3,4,9,1,2
dog,0,0,6,17,4,36,9,14,0,0
frog,1,1,8,6,6,5,83,0,0,2
horse,6,0,3,6,9,4,1,71,1,1
ship,20,2,0,0,0,1,1,0,78,4
truck,7,8,3,2,0,0,1,1,4,83
