,plane,car,bird,cat,deer,dog,frog,horse,ship,truck
plane,77,4,1,2,2,0,2,4,6,5
car,4,63,0,0,1,0,4,0,7,10
bird,8,2,49,2,14,8,10,5,2,0
cat,4,2,6,35,9,16,15,9,5,2
deer,6,1,9,4,48,0,9,11,2,0
dog,0,0,3,13,7,32,6,23,1,1
frog,1,1,1,7,5,2,92,2,1,0
horse,6,0,1,3,7,2,3,77,0,3
ship,17,2,2,2,0,0,0,0,82,1
truck,5,15,1,4,0,0,2,1,6,75
