,plane,car,bird,cat,deer,dog,frog,horse,ship,truck
plane,57,2,4,1,1,6,3,1,20,8
car,1,70,1,0,0,1,0,0,12,4
bird,10,0,47,4,17,12,5,1,3,1
cat,3,2,7,35,10,26,7,6,5,2
deer,6,1,8,6,47,7,5,7,2,1
dog,0,0,6,12,8,46,3,10,0,1
frog,1,3,5,2,7,9,83,0,1,1
horse,1,2,3,2,6,12,1,70,2,3
ship,8,2,2,0,1,1,0,1,89,2
truck,2,22,1,0,0,0,3,2,7,72
