,plane,car,bird,cat,deer,dog,frog,horse,ship,truck
plane,66,3,3,4,2,3,1,1,11,9
car,5,66,0,0,0,0,1,0,5,12
bird,17,3,48,5,10,6,4,3,2,2
cat,2,1,7,46,9,14,12,6,4,2
deer,6,1,9,4,45,5,4,10,6,0
dog,1,0,3,27,4,38,3,7,3,0
frog,1,0,2,10,6,2,87,0,0,4
horse,0,0,2,3,6,10,0,75,4,2
ship,29,2,0,0,0,0,1,0,73,1
truck,7,5,0,2,0,0,0,3,9,83
