,plane,car,bird,cat,deer,dog,frog,horse,ship,truck
plane,53,4,9,1,4,3,3,2,16,8
car,3,59,0,2,3,0,1,2,4,15
bird,10,1,38,10,18,6,7,8,1,1
cat,4,0,4,47,11,8,7,15,2,5
deer,4,2,10,6,38,6,8,14,0,2
dog,0,0,8,25,9,24,2,16,0,2
frog,0,0,4,6,14,0,82,3,2,1
horse,1,0,2,8,4,6,0,77,1,3
ship,11,3,6,4,1,0,1,0,73,7
truck,2,10,5,0,0,0,2,3,7,80
