,plane,car,bird,cat,deer,dog,frog,horse,ship,truck
plane,73,3,1,3,5,2,2,0,9,5
car,3,66,1,1,2,0,0,0,3,13
bird,9,1,49,2,13,7,11,4,3,1
cat,4,1,9,38,8,24,11,4,1,3
deer,4,0,8,7,49,4,4,10,4,0
dog,0,1,7,9,3,56,3,7,0,0
frog,1,2,6,7,7,6,80,1,1,1
horse,2,0,3,2,7,6,1,76,0,5
ship,15,7,0,0,0,0,1,0,75,8
truck,6,5,2,0,1,2,1,4,4,84
