,plane,car,bird,cat,deer,dog,frog,horse,ship,truck
plane,61,5,4,4,5,3,3,1,14,3
car,2,75,1,0,0,0,3,0,1,7
bird,11,3,40,8,15,7,7,5,4,0
cat,3,5,5,31,14,22,12,7,2,2
deer,4,0,7,7,45,2,12,7,2,4
dog,2,1,2,26,5,42,1,7,0,0
frog,1,0,3,9,19,6,70,2,1,1
horse,3,0,3,11,8,9,2,61,1,4
ship,17,5,1,5,3,1,1,0,67,6
truck,8,15,2,2,0,1,2,1,2,76
