,plane,car,bird,cat,deer,dog,frog,horse,ship,truck
plane,64,3,2,1,7,5,2,1,9,9
car,1,73,1,0,0,2,1,0,3,8
bird,7,1,56,5,11,9,6,0,4,1
cat,3,2,6,51,8,18,7,4,1,3
deer,5,0,15,5,39,8,7,8,2,1
dog,1,1,10,18,5,36,3,10,1,1
frog,0,2,5,1,5,8,88,1,2,0
horse,1,0,5,3,9,7,1,75,1,0
ship,13,4,0,2,0,0,1,0,83,3
truck,6,8,0,2,0,3,0,2,5,83
