,plane,car,bird,cat,deer,dog,frog,horse,ship,truck
plane,60,3,2,4,4,2,3,4,12,9
car,4,63,1,0,0,1,2,0,3,15
bird,9,1,41,10,14,6,6,6,3,4
cat,4,2,6,33,7,20,11,13,3,4
deer,2,1,8,8,35,6,8,18,1,3
dog,2,0,2,23,1,32,3,20,1,2
frog,1,2,2,13,3,3,78,5,2,3
horse,2,0,0,8,5,3,2,75,0,7
ship,22,6,0,2,0,0,1,2,69,4
truck,6,13,1,0,1,0,0,2,5,81
