,plane,car,bird,cat,deer,dog,frog,horse,ship,truck
plane,67,6,3,4,0,5,2,0,14,2
car,3,74,1,0,0,0,1,0,1,9
bird,8,2,51,2,10,10,11,1,3,2
cat,3,3,13,37,3,22,11,6,4,1
deer,6,3,11,8,35,8,10,7,1,1
dog,0,1,14,16,0,45,2,6,0,2
frog,2,0,6,5,5,7,85,0,1,1
horse,1,1,2,4,4,7,4,71,2,6
ship,15,9,0,0,1,2,0,0,76,3
truck,4,15,2,1,0,2,3,1,4,77
