,plane,car,bird,cat,deer,dog,frog,horse,ship,truck
plane,55,1,9,5,4,3,1,0,17,8
car,3,64,1,0,0,0,3,0,3,15
bird,4,1,59,9,12,8,2,3,1,1
cat,2,1,10,44,11,17,6,4,3,5
deer,6,0,15,5,47,4,2,10,1,0
dog,2,0,8,23,4,38,3,7,0,1
frog,1,0,13,7,4,3,77,3,1,3
horse,0,1,3,11,8,3,0,70,2,4
ship,11,3,3,1,2,1,1,1,76,7
truck,6,7,1,3,0,0,1,4,6,81
