,plane,car,bird,cat,deer,dog,frog,horse,ship,truck
plane,62,1,2,1,5,2,5,5,14,6
car,1,66,0,0,1,1,4,0,4,12
bird,10,0,47,5,11,4,10,6,2,5
cat,1,3,3,45,8,12,12,14,1,4
deer,5,1,10,4,46,3,3,17,1,0
dog,0,1,6,18,6,34,7,13,0,1
frog,0,1,6,3,5,6,88,1,0,2
horse,2,0,0,3,6,3,0,85,0,3
ship,14,7,2,1,2,1,1,0,72,6
truck,2,12,1,2,2,0,2,3,4,81
