,plane,car,bird,cat,deer,dog,frog,horse,ship,truck
plane,62,2,4,6,2,2,2,4,15,4
car,7,57,0,1,0,2,0,1,7,14
bird,13,1,43,14,10,4,7,5,3,0
cat,4,1,6,51,5,13,13,2,3,5
deer,7,1,8,14,32,4,10,12,0,2
dog,3,2,6,26,3,35,2,5,1,3
frog,1,1,2,12,2,10,80,1,2,1
horse,2,1,5,11,7,9,3,60,0,4
ship,20,5,0,2,0,1,2,0,71,5
truck,6,10,0,2,0,2,2,1,11,75
