,plane,car,bird,cat,deer,dog,frog,horse,ship,truck
plane,54,1,5,2,3,0,2,6,19,11
car,3,54,1,0,1,1,3,3,6,17
bird,5,0,50,8,10,7,14,4,2,0
cat,1,1,9,51,8,6,9,10,2,6
deer,1,0,7,3,57,3,4,11,2,2
dog,0,0,11,20,6,29,4,16,0,0
frog,0,1,3,4,13,5,84,1,0,1
horse,1,0,1,4,6,5,1,81,1,2
ship,9,2,0,1,2,1,1,1,86,3
truck,3,6,0,3,1,0,2,1,5,88
