,plane,car,bird,cat,deer,dog,frog,horse,ship,truck
plane,59,3,9,3,2,1,2,1,18,5
car,4,71,2,2,0,0,2,0,2,6
bird,8,2,61,12,6,2,5,1,2,1
cat,3,1,11,53,10,6,6,8,2,3
deer,2,1,13,14,45,0,2,11,1,1
dog,4,2,9,33,4,21,1,11,1,0
frog,1,0,11,17,6,1,73,0,1,2
horse,2,1,1,5,5,2,0,84,1,1
ship,8,2,2,4,0,0,0,0,84,6
truck,5,9,1,6,0,1,1,1,7,78
