,plane,car,bird,cat,deer,dog,frog,horse,ship,truck
plane,63,3,4,2,5,1,4,3,15,3
car,5,69,1,0,2,1,0,2,3,6
bird,7,2,46,7,9,8,8,9,3,1
cat,3,1,5,41,10,20,8,9,3,3
deer,5,0,13,3,43,7,6,10,1,2
dog,0,2,4,19,1,46,4,6,2,2
frog,2,0,5,9,5,3,79,5,0,4
horse,2,0,0,6,6,3,0,81,0,4
ship,13,5,0,1,0,0,1,0,81,5
truck,5,16,1,1,1,2,1,2,6,74
