,plane,car,bird,cat,deer,dog,frog,horse,ship,truck
plane,68,3,5,3,4,2,2,0,14,2
car,3,69,0,1,2,1,2,1,3,7
bird,10,0,45,11,12,11,5,3,2,1
cat,5,0,5,51,9,15,8,4,3,3
deer,6,0,12,8,43,3,5,9,3,1
dog,2,0,6,27,1,43,1,6,0,0
frog,0,0,8,10,5,4,82,1,1,1
horse,2,1,4,7,2,2,1,79,2,2
ship,14,3,1,2,0,0,1,0,82,3
truck,5,9,5,2,1,1,1,2,3,80
