,plane,car,bird,cat,deer,dog,frog,horse,ship,truck
plane,74,2,3,3,0,2,3,2,8,6
car,2,74,0,1,0,0,0,1,4,7
bird,10,0,52,14,9,5,3,5,1,1
cat,3,3,14,52,5,19,1,2,1,3
deer,5,1,11,8,46,3,8,8,0,0
dog,0,0,11,20,4,39,1,8,1,2
frog,0,2,7,17,7,3,74,1,0,1
horse,6,0,1,10,7,4,0,71,0,3
ship,13,4,0,5,0,0,1,0,80,3
truck,3,10,1,3,1,0,1,4,8,78
