,plane,car,bird,cat,deer,dog,frog,horse,ship,truck
plane,55,1,6,3,4,1,2,6,15,10
car,0,62,1,1,0,2,1,2,2,18
bird,9,2,47,8,10,16,3,3,1,1
cat,2,1,8,41,4,29,4,11,1,2
deer,4,1,11,7,43,7,1,13,2,1
dog,0,1,6,13,2,56,2,6,0,0
frog,1,2,6,9,6,8,77,1,0,2
horse,0,1,2,5,2,10,1,79,0,2
ship,8,5,1,2,3,2,1,3,75,6
truck,1,7,1,2,1,4,0,6,2,85
