,plane,car,bird,cat,deer,dog,frog,horse,ship,truck
plane,69,2,2,5,3,2,2,0,14,4
car,3,76,1,0,1,0,2,0,4,2
bird,10,1,52,10,7,8,4,6,2,0
cat,1,5,7,49,6,21,2,6,4,2
deer,1,2,12,8,49,2,5,8,2,1
dog,0,0,9,18,7,46,0,5,0,1
frog,1,3,4,8,8,7,79,1,1,0
horse,0,0,3,4,7,7,0,73,4,4
ship,9,3,2,3,0,1,0,0,83,5
truck,3,15,1,1,0,1,0,2,12,74
