,plane,car,bird,cat,deer,dog,frog,horse,ship,truck
plane,69,2,2,1,3,5,4,1,12,4
car,5,72,0,0,1,0,2,0,3,6
bird,7,2,45,10,20,7,4,4,1,0
cat,7,1,7,39,12,22,5,7,1,2
deer,2,1,7,8,59,5,2,6,0,0
dog,1,0,3,11,10,48,3,9,1,0
frog,1,0,2,9,6,4,88,0,2,0
horse,0,0,4,3,13,9,0,71,1,1
ship,14,2,1,4,4,0,0,0,80,1
truck,6,16,0,1,1,2,1,5,5,72
