,plane,car,bird,cat,deer,dog,frog,horse,ship,truck
plane,64,6,5,2,3,2,1,2,13,5
car,2,76,0,1,2,1,1,0,4,2
bird,10,1,51,8,10,9,5,3,1,2
cat,6,3,3,45,13,14,9,6,2,2
deer,7,0,10,7,49,5,4,6,1,1
dog,0,0,4,19,3,42,2,15,1,0
frog,1,2,11,10,4,2,80,1,0,1
horse,1,0,4,9,9,6,0,70,1,2
ship,12,6,0,4,0,1,1,1,78,3
truck,3,16,1,4,0,1,0,0,8,76
