,plane,car,bird,cat,deer,dog,frog,horse,ship,truck
plane,45,3,10,1,7,3,2,3,21,8
car,0,70,1,1,1,0,2,0,4,10
bird,8,2,50,7,10,10,5,2,6,0
cat,4,1,9,50,9,11,9,4,1,5
deer,1,1,12,9,49,5,3,8,1,1
dog,2,0,6,22,5,37,2,10,0,2
frog,0,0,6,10,11,6,78,0,0,1
horse,2,0,6,4,8,4,1,75,1,1
ship,17,2,1,6,1,0,2,0,74,3
truck,2,13,0,6,0,0,2,3,6,77
