,plane,car,bird,cat,deer,dog,frog,horse,ship,truck
plane,59,1,3,6,5,2,3,1,17,6
car,6,60,2,0,1,1,5,1,6,7
bird,10,0,40,9,9,9,12,6,5,0
cat,1,1,4,50,3,13,17,8,4,2
deer,5,0,8,8,30,4,17,16,2,0
dog,2,0,1,28,7,32,6,10,0,0
frog,2,2,4,6,7,5,81,3,2,0
horse,0,0,0,10,8,10,3,66,1,4
ship,15,2,1,7,1,1,1,0,77,1
truck,2,17,0,5,1,1,5,6,9,63
