,plane,car,bird,cat,deer,dog,frog,horse,ship,truck
plane,49,5,5,2,8,1,3,1,26,3
car,4,61,0,0,0,2,2,0,7,13
bird,10,1,39,10,19,9,1,5,6,0
cat,5,3,12,40,9,21,4,6,1,2
deer,3,3,10,7,55,2,0,8,1,1
dog,0,0,8,14,8,44,2,8,0,2
frog,1,3,16,17,19,3,50,0,2,1
horse,1,1,5,4,13,10,0,66,1,1
ship,11,4,2,1,1,0,0,1,81,5
truck,3,13,3,7,0,1,1,2,7,72
