,plane,car,bird,cat,deer,dog,frog,horse,ship,truck
plane,61,2,4,3,3,3,6,1,10,10
car,2,53,0,0,3,0,4,0,4,23
bird,6,1,41,8,13,16,13,0,2,0
cat,3,1,7,38,13,26,9,2,1,3
deer,2,0,13,7,50,6,4,8,0,0
dog,0,0,9,15,7,45,3,7,0,0
frog,0,0,6,6,9,6,84,0,0,1
horse,1,0,2,2,14,8,1,72,1,1
ship,15,2,2,1,1,1,1,1,77,5
truck,4,4,4,2,1,1,3,1,6,83
