,plane,car,bird,cat,deer,dog,frog,horse,ship,truck
plane,67,2,5,2,2,2,3,2,15,3
car,3,65,1,0,0,0,1,1,3,15
bird,9,2,49,5,7,13,8,6,1,0
cat,0,4,13,35,8,27,6,6,1,3
deer,2,1,15,5,40,6,9,8,3,1
dog,1,0,8,7,6,48,5,10,0,1
frog,0,0,3,7,6,3,90,0,2,1
horse,0,1,3,4,8,5,0,78,2,1
ship,7,7,0,3,0,1,0,0,85,3
truck,4,12,1,1,0,1,3,4,5,78
