,plane,car,bird,cat,deer,dog,frog,horse,ship,truck
plane,64,2,4,4,3,3,4,4,9,6
car,4,65,0,0,0,1,1,1,4,13
bird,10,1,39,10,13,9,9,6,2,1
cat,2,1,2,39,12,30,9,3,2,3
deer,5,0,7,2,45,10,7,10,2,2
dog,0,0,0,15,5,56,3,6,0,1
frog,1,3,2,4,5,7,88,0,1,1
horse,0,1,4,2,3,8,1,81,2,0
ship,9,4,0,1,2,2,0,0,84,4
truck,4,10,1,2,1,3,0,2,9,77
