,plane,car,bird,cat,deer,dog,frog,horse,ship,truck
plane,65,2,5,4,2,0,5,1,17,2
car,5,71,2,1,1,0,0,1,5,3
bird,10,1,46,6,14,7,9,4,3,0
cat,5,1,4,42,6,24,12,5,4,0
deer,3,2,9,7,46,4,8,11,0,0
dog,0,0,6,16,4,46,4,10,0,0
frog,0,0,4,7,7,4,88,1,1,0
horse,2,0,0,7,10,5,3,73,1,1
ship,12,5,0,2,1,1,0,0,85,0
truck,7,21,1,3,1,0,3,4,8,61
