,plane,car,bird,cat,deer,dog,frog,horse,ship,truck
plane,61,1,6,7,1,4,0,0,16,7
car,6,65,0,3,0,1,1,0,3,10
bird,9,0,48,14,6,10,8,2,2,1
cat,3,0,10,59,4,12,6,4,2,3
deer,6,1,10,21,29,2,8,10,1,2
dog,0,1,8,25,3,37,5,7,0,0
frog,0,2,8,21,5,1,73,1,0,1
horse,2,1,2,13,2,10,1,69,2,0
ship,20,5,2,7,0,1,1,0,68,2
truck,8,12,2,11,0,1,0,1,5,69
