,plane,car,bird,cat,deer,dog,frog,horse,ship,truck
plane,64,3,0,6,3,4,3,0,14,6
car,3,60,2,1,1,4,2,0,8,8
bird,13,0,49,5,4,15,7,1,5,1
cat,5,1,9,35,7,25,13,3,4,1
deer,5,2,10,11,38,5,8,8,2,1
dog,0,0,12,13,6,40,7,7,0,1
frog,0,0,6,6,5,2,92,0,0,1
horse,2,1,7,6,3,11,3,66,0,3
ship,12,7,1,3,0,3,0,0,73,7
truck,7,14,2,2,0,2,5,2,10,65
